observation_id,indicator_id,indicator_name,category,subcategory,country_iso3,country_name,comparison_group,period_type,year,period_start,period_end,period_label,value_raw,value_numeric,unit,unit_standardized,value_standardized,standardization_note,indicator_type,source_id,source_name,source_url,source_file_path,source_publication_date,retrieved_at,confidence_tier,uncertainty_note,is_canonical,canonical_selection_reason,source_priority,dedupe_key,normalization_method,notes
obs_58ce133e41452a,frontier_ai_models_count,Number of frontier AI models by country/year,"Models, Research, and Funding",models,USA,United States,KOR/USA/CHN,annual,1957,1957-01-01,1957-12-31,1957,1.0,1.0,count,count,1.0,Numeric value parsed; no unit conversion applied.,observed_metric,epoch_ai_models,Data on AI Models,https://epoch.ai/data/frontier_ai_models.csv,,,2026-05-03T04:50:11+00:00,medium_high,Source classification required.,True,Only observation for indicator/country/period/unit.,5,frontier_ai_models_count|USA|1957-01-01|1957-12-31|count,mapped_to_master_schema,Count from Epoch CSV using country column 'Country (of organization)' and date column 'Publication date'.
obs_b76463d87d0e2c,frontier_ai_models_count,Number of frontier AI models by country/year,"Models, Research, and Funding",models,USA,United States,KOR/USA/CHN,annual,1959,1959-01-01,1959-12-31,1959,2.0,2.0,count,count,2.0,Numeric value parsed; no unit conversion applied.,observed_metric,epoch_ai_models,Data on AI Models,https://epoch.ai/data/frontier_ai_models.csv,,,2026-05-03T04:50:11+00:00,medium_high,Source classification required.,True,Only observation for indicator/country/period/unit.,5,frontier_ai_models_count|USA|1959-01-01|1959-12-31|count,mapped_to_master_schema,Count from Epoch CSV using country column 'Country (of organization)' and date column 'Publication date'.
obs_e2db710984deab,frontier_ai_models_count,Number of frontier AI models by country/year,"Models, Research, and Funding",models,USA,United States,KOR/USA/CHN,annual,1960,1960-01-01,1960-12-31,1960,2.0,2.0,count,count,2.0,Numeric value parsed; no unit conversion applied.,observed_metric,epoch_ai_models,Data on AI Models,https://epoch.ai/data/frontier_ai_models.csv,,,2026-05-03T04:50:11+00:00,medium_high,Source classification required.,True,Only observation for indicator/country/period/unit.,5,frontier_ai_models_count|USA|1960-01-01|1960-12-31|count,mapped_to_master_schema,Count from Epoch CSV using country column 'Country (of organization)' and date column 'Publication date'.
obs_4897200a880531,frontier_ai_models_count,Number of frontier AI models by country/year,"Models, Research, and Funding",models,USA,United States,KOR/USA/CHN,annual,1962,1962-01-01,1962-12-31,1962,1.0,1.0,count,count,1.0,Numeric value parsed; no unit conversion applied.,observed_metric,epoch_ai_models,Data on AI Models,https://epoch.ai/data/frontier_ai_models.csv,,,2026-05-03T04:50:11+00:00,medium_high,Source classification required.,True,Only observation for indicator/country/period/unit.,5,frontier_ai_models_count|USA|1962-01-01|1962-12-31|count,mapped_to_master_schema,Count from Epoch CSV using country column 'Country (of organization)' and date column 'Publication date'.
obs_2f011651bba417,frontier_ai_models_count,Number of frontier AI models by country/year,"Models, Research, and Funding",models,USA,United States,KOR/USA/CHN,annual,1963,1963-01-01,1963-12-31,1963,1.0,1.0,count,count,1.0,Numeric value parsed; no unit conversion applied.,observed_metric,epoch_ai_models,Data on AI Models,https://epoch.ai/data/frontier_ai_models.csv,,,2026-05-03T04:50:11+00:00,medium_high,Source classification required.,True,Only observation for indicator/country/period/unit.,5,frontier_ai_models_count|USA|1963-01-01|1963-12-31|count,mapped_to_master_schema,Count from Epoch CSV using country column 'Country (of organization)' and date column 'Publication date'.
obs_ef67cea2c3e098,frontier_ai_models_count,Number of frontier AI models by country/year,"Models, Research, and Funding",models,USA,United States,KOR/USA/CHN,annual,1966,1966-01-01,1966-12-31,1966,1.0,1.0,count,count,1.0,Numeric value parsed; no unit conversion applied.,observed_metric,epoch_ai_models,Data on AI Models,https://epoch.ai/data/frontier_ai_models.csv,,,2026-05-03T04:50:11+00:00,medium_high,Source classification required.,True,Only observation for indicator/country/period/unit.,5,frontier_ai_models_count|USA|1966-01-01|1966-12-31|count,mapped_to_master_schema,Count from Epoch CSV using country column 'Country (of organization)' and date column 'Publication date'.
obs_8656a56e94abeb,frontier_ai_models_count,Number of frontier AI models by country/year,"Models, Research, and Funding",models,USA,United States,KOR/USA/CHN,annual,1983,1983-01-01,1983-12-31,1983,1.0,1.0,count,count,1.0,Numeric value parsed; no unit conversion applied.,observed_metric,epoch_ai_models,Data on AI Models,https://epoch.ai/data/frontier_ai_models.csv,,,2026-05-03T04:50:11+00:00,medium_high,Source classification required.,True,Only observation for indicator/country/period/unit.,5,frontier_ai_models_count|USA|1983-01-01|1983-12-31|count,mapped_to_master_schema,Count from Epoch CSV using country column 'Country (of organization)' and date column 'Publication date'.
obs_1660f1452a87ff,frontier_ai_models_count,Number of frontier AI models by country/year,"Models, Research, and Funding",models,USA,United States,KOR/USA/CHN,annual,1986,1986-01-01,1986-12-31,1986,2.0,2.0,count,count,2.0,Numeric value parsed; no unit conversion applied.,observed_metric,epoch_ai_models,Data on AI Models,https://epoch.ai/data/frontier_ai_models.csv,,,2026-05-03T04:50:11+00:00,medium_high,Source classification required.,True,Only observation for indicator/country/period/unit.,5,frontier_ai_models_count|USA|1986-01-01|1986-12-31|count,mapped_to_master_schema,Count from Epoch CSV using country column 'Country (of organization)' and date column 'Publication date'.
obs_0ce431e13e2b2a,frontier_ai_models_count,Number of frontier AI models by country/year,"Models, Research, and Funding",models,USA,United States,KOR/USA/CHN,annual,1987,1987-01-01,1987-12-31,1987,3.0,3.0,count,count,3.0,Numeric value parsed; no unit conversion applied.,observed_metric,epoch_ai_models,Data on AI Models,https://epoch.ai/data/frontier_ai_models.csv,,,2026-05-03T04:50:11+00:00,medium_high,Source classification required.,True,Only observation for indicator/country/period/unit.,5,frontier_ai_models_count|USA|1987-01-01|1987-12-31|count,mapped_to_master_schema,Count from Epoch CSV using country column 'Country (of organization)' and date column 'Publication date'.
obs_64f728d1dd01e5,frontier_ai_models_count,Number of frontier AI models by country/year,"Models, Research, and Funding",models,USA,United States,KOR/USA/CHN,annual,1989,1989-01-01,1989-12-31,1989,2.0,2.0,count,count,2.0,Numeric value parsed; no unit conversion applied.,observed_metric,epoch_ai_models,Data on AI Models,https://epoch.ai/data/frontier_ai_models.csv,,,2026-05-03T04:50:11+00:00,medium_high,Source classification required.,True,Only observation for indicator/country/period/unit.,5,frontier_ai_models_count|USA|1989-01-01|1989-12-31|count,mapped_to_master_schema,Count from Epoch CSV using country column 'Country (of organization)' and date column 'Publication date'.
obs_d8209a6ab9f34d,frontier_ai_models_count,Number of frontier AI models by country/year,"Models, Research, and Funding",models,USA,United States,KOR/USA/CHN,annual,1990,1990-01-01,1990-12-31,1990,1.0,1.0,count,count,1.0,Numeric value parsed; no unit conversion applied.,observed_metric,epoch_ai_models,Data on AI Models,https://epoch.ai/data/frontier_ai_models.csv,,,2026-05-03T04:50:11+00:00,medium_high,Source classification required.,True,Only observation for indicator/country/period/unit.,5,frontier_ai_models_count|USA|1990-01-01|1990-12-31|count,mapped_to_master_schema,Count from Epoch CSV using country column 'Country (of organization)' and date column 'Publication date'.
obs_39b8882b7ad743,frontier_ai_models_count,Number of frontier AI models by country/year,"Models, Research, and Funding",models,USA,United States,KOR/USA/CHN,annual,1992,1992-01-01,1992-12-31,1992,1.0,1.0,count,count,1.0,Numeric value parsed; no unit conversion applied.,observed_metric,epoch_ai_models,Data on AI Models,https://epoch.ai/data/frontier_ai_models.csv,,,2026-05-03T04:50:11+00:00,medium_high,Source classification required.,True,Only observation for indicator/country/period/unit.,5,frontier_ai_models_count|USA|1992-01-01|1992-12-31|count,mapped_to_master_schema,Count from Epoch CSV using country column 'Country (of organization)' and date column 'Publication date'.
obs_1c37a883e98eec,frontier_ai_models_count,Number of frontier AI models by country/year,"Models, Research, and Funding",models,USA,United States,KOR/USA/CHN,annual,1993,1993-01-01,1993-12-31,1993,1.0,1.0,count,count,1.0,Numeric value parsed; no unit conversion applied.,observed_metric,epoch_ai_models,Data on AI Models,https://epoch.ai/data/frontier_ai_models.csv,,,2026-05-03T04:50:11+00:00,medium_high,Source classification required.,True,Only observation for indicator/country/period/unit.,5,frontier_ai_models_count|USA|1993-01-01|1993-12-31|count,mapped_to_master_schema,Count from Epoch CSV using country column 'Country (of organization)' and date column 'Publication date'.
obs_6be5c38503e4f0,frontier_ai_models_count,Number of frontier AI models by country/year,"Models, Research, and Funding",models,USA,United States,KOR/USA/CHN,annual,1998,1998-01-01,1998-12-31,1998,1.0,1.0,count,count,1.0,Numeric value parsed; no unit conversion applied.,observed_metric,epoch_ai_models,Data on AI Models,https://epoch.ai/data/frontier_ai_models.csv,,,2026-05-03T04:50:11+00:00,medium_high,Source classification required.,True,Only observation for indicator/country/period/unit.,5,frontier_ai_models_count|USA|1998-01-01|1998-12-31|count,mapped_to_master_schema,Count from Epoch CSV using country column 'Country (of organization)' and date column 'Publication date'.
obs_15aebbe73a9354,frontier_ai_models_count,Number of frontier AI models by country/year,"Models, Research, and Funding",models,USA,United States,KOR/USA/CHN,annual,2001,2001-01-01,2001-12-31,2001,1.0,1.0,count,count,1.0,Numeric value parsed; no unit conversion applied.,observed_metric,epoch_ai_models,Data on AI Models,https://epoch.ai/data/frontier_ai_models.csv,,,2026-05-03T04:50:11+00:00,medium_high,Source classification required.,True,Only observation for indicator/country/period/unit.,5,frontier_ai_models_count|USA|2001-01-01|2001-12-31|count,mapped_to_master_schema,Count from Epoch CSV using country column 'Country (of organization)' and date column 'Publication date'.
obs_75f894c63c5b17,frontier_ai_models_count,Number of frontier AI models by country/year,"Models, Research, and Funding",models,USA,United States,KOR/USA/CHN,annual,2006,2006-01-01,2006-12-31,2006,1.0,1.0,count,count,1.0,Numeric value parsed; no unit conversion applied.,observed_metric,epoch_ai_models,Data on AI Models,https://epoch.ai/data/frontier_ai_models.csv,,,2026-05-03T04:50:11+00:00,medium_high,Source classification required.,True,Only observation for indicator/country/period/unit.,5,frontier_ai_models_count|USA|2006-01-01|2006-12-31|count,mapped_to_master_schema,Count from Epoch CSV using country column 'Country (of organization)' and date column 'Publication date'.
obs_c0b034c8a63e5e,frontier_ai_models_count,Number of frontier AI models by country/year,"Models, Research, and Funding",models,USA,United States,KOR/USA/CHN,annual,2007,2007-01-01,2007-12-31,2007,2.0,2.0,count,count,2.0,Numeric value parsed; no unit conversion applied.,observed_metric,epoch_ai_models,Data on AI Models,https://epoch.ai/data/frontier_ai_models.csv,,,2026-05-03T04:50:11+00:00,medium_high,Source classification required.,True,Only observation for indicator/country/period/unit.,5,frontier_ai_models_count|USA|2007-01-01|2007-12-31|count,mapped_to_master_schema,Count from Epoch CSV using country column 'Country (of organization)' and date column 'Publication date'.
obs_5073f2f8baf176,frontier_ai_models_count,Number of frontier AI models by country/year,"Models, Research, and Funding",models,USA,United States,KOR/USA/CHN,annual,2010,2010-01-01,2010-12-31,2010,3.0,3.0,count,count,3.0,Numeric value parsed; no unit conversion applied.,observed_metric,epoch_ai_models,Data on AI Models,https://epoch.ai/data/frontier_ai_models.csv,,,2026-05-03T04:50:11+00:00,medium_high,Source classification required.,True,Only observation for indicator/country/period/unit.,5,frontier_ai_models_count|USA|2010-01-01|2010-12-31|count,mapped_to_master_schema,Count from Epoch CSV using country column 'Country (of organization)' and date column 'Publication date'.
obs_a42a82aaa08dd5,frontier_ai_models_count,Number of frontier AI models by country/year,"Models, Research, and Funding",models,USA,United States,KOR/USA/CHN,annual,2012,2012-01-01,2012-12-31,2012,1.0,1.0,count,count,1.0,Numeric value parsed; no unit conversion applied.,observed_metric,epoch_ai_models,Data on AI Models,https://epoch.ai/data/frontier_ai_models.csv,,,2026-05-03T04:50:11+00:00,medium_high,Source classification required.,True,Only observation for indicator/country/period/unit.,5,frontier_ai_models_count|USA|2012-01-01|2012-12-31|count,mapped_to_master_schema,Count from Epoch CSV using country column 'Country (of organization)' and date column 'Publication date'.
obs_4197d5c7916215,frontier_ai_models_count,Number of frontier AI models by country/year,"Models, Research, and Funding",models,USA,United States,KOR/USA/CHN,annual,2013,2013-01-01,2013-12-31,2013,3.0,3.0,count,count,3.0,Numeric value parsed; no unit conversion applied.,observed_metric,epoch_ai_models,Data on AI Models,https://epoch.ai/data/frontier_ai_models.csv,,,2026-05-03T04:50:11+00:00,medium_high,Source classification required.,True,Only observation for indicator/country/period/unit.,5,frontier_ai_models_count|USA|2013-01-01|2013-12-31|count,mapped_to_master_schema,Count from Epoch CSV using country column 'Country (of organization)' and date column 'Publication date'.
obs_073e64f687d65f,frontier_ai_models_count,Number of frontier AI models by country/year,"Models, Research, and Funding",models,USA,United States,KOR/USA/CHN,annual,2014,2014-01-01,2014-12-31,2014,3.0,3.0,count,count,3.0,Numeric value parsed; no unit conversion applied.,observed_metric,epoch_ai_models,Data on AI Models,https://epoch.ai/data/frontier_ai_models.csv,,,2026-05-03T04:50:11+00:00,medium_high,Source classification required.,True,Only observation for indicator/country/period/unit.,5,frontier_ai_models_count|USA|2014-01-01|2014-12-31|count,mapped_to_master_schema,Count from Epoch CSV using country column 'Country (of organization)' and date column 'Publication date'.
obs_217fb8180db71b,frontier_ai_models_count,Number of frontier AI models by country/year,"Models, Research, and Funding",models,USA,United States,KOR/USA/CHN,annual,2015,2015-01-01,2015-12-31,2015,3.0,3.0,count,count,3.0,Numeric value parsed; no unit conversion applied.,observed_metric,epoch_ai_models,Data on AI Models,https://epoch.ai/data/frontier_ai_models.csv,,,2026-05-03T04:50:11+00:00,medium_high,Source classification required.,True,Only observation for indicator/country/period/unit.,5,frontier_ai_models_count|USA|2015-01-01|2015-12-31|count,mapped_to_master_schema,Count from Epoch CSV using country column 'Country (of organization)' and date column 'Publication date'.
obs_fb2eb5a8b8c801,frontier_ai_models_count,Number of frontier AI models by country/year,"Models, Research, and Funding",models,USA,United States,KOR/USA/CHN,annual,2016,2016-01-01,2016-12-31,2016,4.0,4.0,count,count,4.0,Numeric value parsed; no unit conversion applied.,observed_metric,epoch_ai_models,Data on AI Models,https://epoch.ai/data/frontier_ai_models.csv,,,2026-05-03T04:50:11+00:00,medium_high,Source classification required.,True,Only observation for indicator/country/period/unit.,5,frontier_ai_models_count|USA|2016-01-01|2016-12-31|count,mapped_to_master_schema,Count from Epoch CSV using country column 'Country (of organization)' and date column 'Publication date'.
obs_1315a63a3510d4,frontier_ai_models_count,Number of frontier AI models by country/year,"Models, Research, and Funding",models,USA,United States,KOR/USA/CHN,annual,2017,2017-01-01,2017-12-31,2017,2.0,2.0,count,count,2.0,Numeric value parsed; no unit conversion applied.,observed_metric,epoch_ai_models,Data on AI Models,https://epoch.ai/data/frontier_ai_models.csv,,,2026-05-03T04:50:11+00:00,medium_high,Source classification required.,True,Only observation for indicator/country/period/unit.,5,frontier_ai_models_count|USA|2017-01-01|2017-12-31|count,mapped_to_master_schema,Count from Epoch CSV using country column 'Country (of organization)' and date column 'Publication date'.
obs_8e9e0b58fcf1af,frontier_ai_models_count,Number of frontier AI models by country/year,"Models, Research, and Funding",models,USA,United States,KOR/USA/CHN,annual,2018,2018-01-01,2018-12-31,2018,1.0,1.0,count,count,1.0,Numeric value parsed; no unit conversion applied.,observed_metric,epoch_ai_models,Data on AI Models,https://epoch.ai/data/frontier_ai_models.csv,,,2026-05-03T04:50:11+00:00,medium_high,Source classification required.,True,Only observation for indicator/country/period/unit.,5,frontier_ai_models_count|USA|2018-01-01|2018-12-31|count,mapped_to_master_schema,Count from Epoch CSV using country column 'Country (of organization)' and date column 'Publication date'.
obs_1b2bb48e73e3d6,frontier_ai_models_count,Number of frontier AI models by country/year,"Models, Research, and Funding",models,USA,United States,KOR/USA/CHN,annual,2019,2019-01-01,2019-12-31,2019,12.0,12.0,count,count,12.0,Numeric value parsed; no unit conversion applied.,observed_metric,epoch_ai_models,Data on AI Models,https://epoch.ai/data/frontier_ai_models.csv,,,2026-05-03T04:50:11+00:00,medium_high,Source classification required.,True,Only observation for indicator/country/period/unit.,5,frontier_ai_models_count|USA|2019-01-01|2019-12-31|count,mapped_to_master_schema,Count from Epoch CSV using country column 'Country (of organization)' and date column 'Publication date'.
obs_0d934ca057e02d,frontier_ai_models_count,Number of frontier AI models by country/year,"Models, Research, and Funding",models,USA,United States,KOR/USA/CHN,annual,2020,2020-01-01,2020-12-31,2020,5.0,5.0,count,count,5.0,Numeric value parsed; no unit conversion applied.,observed_metric,epoch_ai_models,Data on AI Models,https://epoch.ai/data/frontier_ai_models.csv,,,2026-05-03T04:50:11+00:00,medium_high,Source classification required.,True,Only observation for indicator/country/period/unit.,5,frontier_ai_models_count|USA|2020-01-01|2020-12-31|count,mapped_to_master_schema,Count from Epoch CSV using country column 'Country (of organization)' and date column 'Publication date'.
obs_b94e24bb9814bb,frontier_ai_models_count,Number of frontier AI models by country/year,"Models, Research, and Funding",models,USA,United States,KOR/USA/CHN,annual,2021,2021-01-01,2021-12-31,2021,3.0,3.0,count,count,3.0,Numeric value parsed; no unit conversion applied.,observed_metric,epoch_ai_models,Data on AI Models,https://epoch.ai/data/frontier_ai_models.csv,,,2026-05-03T04:50:11+00:00,medium_high,Source classification required.,True,Only observation for indicator/country/period/unit.,5,frontier_ai_models_count|USA|2021-01-01|2021-12-31|count,mapped_to_master_schema,Count from Epoch CSV using country column 'Country (of organization)' and date column 'Publication date'.
obs_b301ff7cf993b0,frontier_ai_models_count,Number of frontier AI models by country/year,"Models, Research, and Funding",models,USA,United States,KOR/USA/CHN,annual,2022,2022-01-01,2022-12-31,2022,5.0,5.0,count,count,5.0,Numeric value parsed; no unit conversion applied.,observed_metric,epoch_ai_models,Data on AI Models,https://epoch.ai/data/frontier_ai_models.csv,,,2026-05-03T04:50:11+00:00,medium_high,Source classification required.,True,Only observation for indicator/country/period/unit.,5,frontier_ai_models_count|USA|2022-01-01|2022-12-31|count,mapped_to_master_schema,Count from Epoch CSV using country column 'Country (of organization)' and date column 'Publication date'.
